Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Month
2017-12-23 14:10:00,16.49,68.56,0.074,193.5,192.0,30941.44487,25487.57288,10274.18968,12
2017-12-23 14:20:00,16.48,69.06,0.076,156.2,159.9,30789.35361,25653.26787,10181.9928,12
2017-12-23 14:30:00,16.38,69.26,0.074,171.1,156.5,31081.36882,25539.12243,10130.13205,12
2017-12-23 14:40:00,16.42,69.09,0.074,185.4,178.1,30679.84791,25719.54587,10210.80432,12
2017-12-23 14:50:00,16.4,69.59,0.075,141.8,140.6,30539.92395,25623.81098,10314.52581,12
2017-12-23 15:00:00,16.32,69.59,0.08,122.1,107.4,30120.15209,25763.73121,10262.66507,12
2017-12-23 15:10:00,16.2,69.56,0.075,76.2,65.25,29864.63878,25667.99632,10233.85354,12
2017-12-23 15:20:00,16.22,69.96,0.073,84.2,65.64,29907.22433,25355.01688,10176.23049,12
2017-12-23 15:30:00,16.17,70.7,0.069,79.1,64.33,29578.70722,25193.00399,10164.70588,12
2017-12-23 15:40:00,16.09,71.1,0.072,73.1,60.85,29311.02662,25266.64621,10210.80432,12
2017-12-23 15:50:00,15.98,71.2,0.086,56.23,55.61,29104.18251,25038.35532,10020.64826,12
2017-12-23 16:00:00,15.94,72.0,0.071,54.65,53.97,28514.06844,24876.34244,9997.59904,12
2017-12-23 16:10:00,15.9,73.0,0.072,53.56,53.68,28787.8327,24600.18411,10124.36975,12
2017-12-23 16:20:00,15.86,74.1,0.074,52.93,52.6,28879.08745,24463.946,10176.23049,12
2017-12-23 16:30:00,15.78,75.1,0.074,58.74,57.63,29274.52471,24574.40933,10308.76351,12
2017-12-23 16:40:00,15.72,75.8,0.075,47.19,47.36,29724.71483,25005.21632,10591.11645,12
2017-12-23 16:50:00,15.6,76.8,0.076,51.02,51.63,30442.58555,25498.61921,11305.64226,12
2017-12-23 17:00:00,15.3,77.5,0.074,80.3,83.6,31172.62357,25664.31421,12630.97239,12
2017-12-23 17:10:00,15.07,78.3,0.072,104.3,116.8,32237.26236,27295.48941,14330.85234,12
2017-12-23 17:20:00,15.01,78.5,0.072,97.7,111.7,34828.89734,29357.47162,15189.43577,12
2017-12-23 17:30:00,14.94,78.7,0.074,66.49,74.6,37888.97338,31577.7846,15817.52701,12
2017-12-23 17:40:00,14.76,78.9,0.074,40.63,42.66,39111.78707,32767.10647,16226.65066,12
2017-12-23 17:50:00,14.61,79.2,0.075,25.67,26.77,39513.30798,33024.85425,16324.60984,12
2017-12-23 18:00:00,14.36,79.6,0.073,14.17,14.6,39628.89734,33013.80792,16330.37215,12
2017-12-23 18:10:00,14.07,80.2,0.074,7.07,7.19,39610.64639,33142.6818,16341.89676,12
2017-12-23 18:20:00,13.74,81.2,0.078,2.082,2.154,39318.63118,32936.48358,16439.85594,12
2017-12-23 18:30:00,13.6,81.9,0.073,0.289,0.363,39142.20532,32844.43081,16462.90516,12
2017-12-23 18:40:00,13.49,82.5,0.074,0.033,0.122,39154.37262,32995.39736,16313.08523,12
2017-12-23 18:50:00,13.37,82.9,0.074,0.048,0.074,39087.45247,32785.51703,16330.37215,12
2017-12-23 19:00:00,13.3,83.2,0.072,0.029,0.171,39318.63118,32733.96747,16157.503,12
2017-12-23 19:10:00,13.18,83.4,0.07,0.048,0.122,39288.21293,32785.51703,16341.89676,12
2017-12-23 19:20:00,13.02,83.7,0.073,0.033,0.152,39336.88213,32759.74225,16341.89676,12
2017-12-23 19:30:00,12.81,84.0,0.074,0.033,0.059,39330.79848,32682.41792,16468.66747,12
2017-12-23 19:40:00,12.63,84.3,0.074,0.059,0.126,39130.03802,32568.27248,16411.04442,12
2017-12-23 19:50:00,12.51,84.5,0.072,0.029,0.122,38953.61217,32483.58392,16405.28211,12
2017-12-23 20:00:00,12.5,84.8,0.07,0.033,0.104,38752.85171,32398.89537,16468.66747,12
2017-12-23 20:10:00,12.43,84.7,0.071,0.037,0.148,38612.92776,32568.27248,16537.81513,12
2017-12-23 20:20:00,12.4,84.9,0.067,0.04,0.1,38357.41445,32531.45137,16601.20048,12
2017-12-23 20:30:00,12.38,85.0,0.068,0.029,0.156,38150.57034,32347.34581,16468.66747,12
2017-12-23 20:40:00,12.26,85.0,0.08,0.077,0.089,37822.05323,31798.71126,16422.56903,12
2017-12-23 20:50:00,12.05,85.8,0.087,0.055,0.126,37712.54753,31791.34704,16238.17527,12
2017-12-23 21:00:00,12.35,85.8,0.084,0.044,0.156,37487.45247,31378.9506,16261.22449,12
2017-12-23 21:10:00,12.22,85.7,0.081,0.051,0.133,37158.93536,31165.38816,16013.44538,12
2017-12-23 21:20:00,12.0,86.3,0.084,0.037,0.152,36562.73764,31169.07027,16105.64226,12
2017-12-23 21:30:00,12.0,86.3,0.086,0.037,0.126,36197.71863,30878.18349,15817.52701,12
2017-12-23 21:40:00,11.71,86.8,0.084,0.037,0.163,35540.68441,30219.08561,15512.12485,12
2017-12-23 21:50:00,11.59,87.3,0.08,0.037,0.122,35291.25475,29401.65695,15414.16567,12
2017-12-23 22:00:00,11.51,87.6,0.081,0.04,0.089,34980.98859,29044.49218,15206.72269,12
2017-12-23 22:10:00,11.47,87.7,0.079,0.048,0.145,34646.38783,29037.12795,15229.77191,12
2017-12-23 22:20:00,11.4,87.8,0.08,0.026,0.145,34177.94677,28587.9104,15039.61585,12
2017-12-23 22:30:00,11.36,87.7,0.08,0.055,0.111,34019.77186,28072.41485,14826.41056,12
2017-12-23 22:40:00,11.03,87.8,0.081,0.051,0.13,33338.40304,27549.55508,14538.29532,12
2017-12-23 22:50:00,10.96,88.0,0.082,0.055,0.089,32888.21293,27034.05953,14325.09004,12
2017-12-23 23:00:00,10.78,88.0,0.084,0.029,0.167,32261.59696,26702.66953,14221.36855,12
2017-12-23 23:10:00,10.63,88.0,0.084,0.033,0.171,31458.55513,26102.48542,13910.20408,12
2017-12-23 23:20:00,10.43,88.1,0.084,0.04,0.13,30661.59696,25450.75176,13587.51501,12
2017-12-23 23:30:00,10.12,88.2,0.082,0.073,0.122,29913.30798,24799.0181,13224.4898,12
2017-12-23 23:40:00,9.96,88.6,0.082,0.07,0.078,29365.77947,24114.14544,13155.34214,12
2017-12-23 23:50:00,9.93,88.8,0.08,0.051,0.145,28739.1635,23513.96134,12872.9892,12
2017-12-24 00:00:00,9.98,88.9,0.08,0.077,0.141,28112.54753,22865.90979,12371.66867,12
2017-12-24 00:10:00,10.03,88.9,0.08,0.033,0.119,27528.51711,22306.2289,11985.59424,12
2017-12-24 00:20:00,10.07,88.9,0.082,0.051,0.152,26743.72624,21595.58147,11778.15126,12
2017-12-24 00:30:00,10.07,88.9,0.081,0.055,0.108,26104.94297,21032.21847,11576.47059,12
2017-12-24 00:40:00,9.84,88.8,0.083,0.07,0.13,25484.41065,20432.03437,11449.69988,12
2017-12-24 00:50:00,9.42,88.7,0.081,0.059,0.141,24979.46768,19909.17459,11242.2569,12
2017-12-24 01:00:00,9.35,89.3,0.082,0.059,0.148,24450.19011,19334.76527,11103.96158,12
2017-12-24 01:10:00,9.48,89.3,0.079,0.037,0.182,24036.5019,19051.24271,11052.10084,12
2017-12-24 01:20:00,9.72,89.4,0.08,0.048,0.126,23714.06844,18458.42283,10896.51861,12
2017-12-24 01:30:00,9.86,89.3,0.083,0.026,0.148,23257.79468,17990.79472,10833.13325,12
2017-12-24 01:40:00,10.0,89.0,0.082,0.033,0.185,22631.17871,17600.49095,10562.30492,12
2017-12-24 01:50:00,9.65,88.8,0.082,0.037,0.159,22229.65779,17269.10095,10464.34574,12
2017-12-24 02:00:00,9.26,88.8,0.083,0.055,0.141,21913.30798,17081.31329,10412.48499,12
2017-12-24 02:10:00,8.96,88.9,0.081,0.044,0.133,21523.95437,16709.42007,10147.41897,12
2017-12-24 02:20:00,8.63,88.9,0.08,0.055,0.145,21353.61217,16451.67229,10112.84514,12
2017-12-24 02:30:00,8.46,89.4,0.081,0.048,0.145,21329.27757,16271.24885,9893.877551,12
2017-12-24 02:40:00,8.49,89.4,0.079,0.037,0.141,21335.36122,16031.91163,9974.54982,12
2017-12-24 02:50:00,8.37,89.4,0.081,0.062,0.148,21201.52091,15958.26941,9928.451381,12
2017-12-24 03:00:00,8.29,89.6,0.079,0.044,0.152,21067.68061,15818.34919,9859.303721,12
2017-12-24 03:10:00,8.36,89.6,0.081,0.055,0.141,20842.58555,15914.08407,9738.295318,12
2017-12-24 03:20:00,8.45,89.7,0.081,0.051,0.145,20787.8327,15763.11752,9669.147659,12
2017-12-24 03:30:00,8.43,89.5,0.08,0.066,0.115,21000.76046,15674.74685,9703.721489,12
2017-12-24 03:40:00,8.18,89.7,0.079,0.051,0.126,20891.25475,15560.60141,9582.713085,12
2017-12-24 03:50:00,8.1,90.0,0.084,0.066,0.167,20964.25856,15542.19086,9519.327731,12
2017-12-24 04:00:00,8.36,90.1,0.083,0.051,0.148,21025.09506,15431.72752,9455.942377,12
2017-12-24 04:10:00,8.45,89.9,0.082,0.059,0.148,20988.59316,15372.81375,9507.803121,12
2017-12-24 04:20:00,8.32,89.8,0.083,0.037,0.141,20866.92015,15394.90641,9519.327731,12
2017-12-24 04:30:00,8.14,90.2,0.082,0.055,0.141,20635.74144,15269.71464,9450.180072,12
2017-12-24 04:40:00,7.89,90.8,0.083,0.051,0.174,20587.07224,15394.90641,9392.557023,12
2017-12-24 04:50:00,7.91,91.2,0.078,0.04,0.104,20660.07605,15288.12519,9473.229292,12
2017-12-24 05:00:00,8.05,91.6,0.084,0.059,0.111,20641.8251,15391.2243,9571.188475,12
2017-12-24 05:10:00,8.14,91.9,0.083,0.088,0.082,20891.25475,15490.6413,9525.090036,12
2017-12-24 05:20:00,8.21,92.3,0.082,0.048,0.182,20885.1711,15619.51519,9519.327731,12
2017-12-24 05:30:00,8.41,92.4,0.08,0.048,0.111,20684.41065,15722.6143,9496.278511,12
2017-12-24 05:40:00,8.51,92.6,0.079,0.059,0.111,20410.64639,15844.12396,9744.057623,12
2017-12-24 05:50:00,8.58,92.6,0.078,0.073,0.119,21219.77186,16617.36729,10009.12365,12
2017-12-24 06:00:00,8.57,92.8,0.081,0.077,0.111,21213.68821,16775.69807,9945.738295,12
2017-12-24 06:10:00,8.58,92.9,0.077,0.073,0.122,21104.18251,16473.76496,9732.533013,12
2017-12-24 06:20:00,8.48,93.0,0.081,0.066,0.108,21128.51711,16330.16263,9473.229292,12
2017-12-24 06:30:00,8.37,93.1,0.079,0.07,0.108,21244.10646,16131.32863,9300.360144,12
2017-12-24 06:40:00,8.11,93.2,0.079,0.073,0.148,20939.92395,15833.07763,8931.572629,12
2017-12-24 06:50:00,7.87,93.4,0.08,0.081,0.085,20167.30038,15122.43019,8603.121248,12
2017-12-24 07:00:00,7.77,93.5,0.077,0.077,0.134,19449.42966,14176.12765,7865.546218,12
2017-12-24 07:10:00,7.66,93.6,0.082,0.033,0.13,18841.06464,13800.55232,7231.692677,12
2017-12-24 07:20:00,7.49,93.7,0.08,0.07,0.126,18336.12167,12972.07732,6505.642257,12
2017-12-24 07:30:00,7.55,93.9,0.079,0.037,0.104,18342.20532,12714.32955,6424.969988,12
2017-12-24 07:40:00,7.67,94.0,0.08,0.029,0.126,18482.12928,12659.09788,6401.920768,12
2017-12-24 07:50:00,7.73,93.9,0.082,0.073,0.119,18603.80228,12872.66033,6419.207683,12
2017-12-24 08:00:00,7.85,94.0,0.08,0.135,0.115,19133.07985,13001.53421,6655.462185,12
2017-12-24 08:10:00,8.01,94.0,0.084,0.571,0.541,19358.1749,13406.56643,6816.806723,12
2017-12-24 08:20:00,8.07,94.0,0.082,2.064,2.058,19613.68821,13564.89721,6943.577431,12
2017-12-24 08:30:00,7.98,94.0,0.078,5.724,5.567,19990.87452,13973.61154,6995.438175,12
2017-12-24 08:40:00,7.92,94.1,0.077,11.68,11.36,20209.88593,14606.93464,7266.266507,12
2017-12-24 08:50:00,7.92,94.2,0.08,19.36,18.65,20666.1597,14923.5962,7467.947179,12
2017-12-24 09:00:00,7.92,94.2,0.081,31.54,30.41,21548.28897,15420.68119,7675.390156,12
2017-12-24 09:10:00,7.98,94.3,0.077,52.93,50.28,21785.55133,16028.22952,7675.390156,12
2017-12-24 09:20:00,8.08,94.3,0.079,91.2,76.6,21961.97719,16403.80485,7923.169268,12
2017-12-24 09:30:00,8.2,94.4,0.083,173.7,127.8,22619.01141,16889.84351,8188.235294,12
2017-12-24 09:40:00,8.26,94.5,0.08,175.0,132.4,23422.05323,17350.10739,8424.489796,12
2017-12-24 09:50:00,8.23,94.6,0.079,188.3,123.2,24048.6692,17876.64928,8505.162065,12
2017-12-24 10:00:00,8.41,94.7,0.079,235.8,84.1,24632.69962,18414.2375,8689.555822,12
2017-12-24 10:10:00,8.58,94.7,0.081,258.1,92.8,25405.32319,19051.24271,8994.957983,12
2017-12-24 10:20:00,8.8,94.8,0.082,270.5,73.7,26068.44106,19338.44738,8971.908764,12
2017-12-24 10:30:00,8.96,94.8,0.083,291.4,72.7,26390.87452,19817.12182,9162.064826,12
2017-12-24 10:40:00,9.12,94.8,0.082,311.6,61.68,26451.71103,20067.50537,9190.876351,12
2017-12-24 10:50:00,9.29,94.7,0.08,333.9,54.06,26938.40304,20321.57103,9357.983193,12
2017-12-24 11:00:00,9.64,94.7,0.083,347.5,53.8,27218.25095,20730.28536,9692.196879,12
2017-12-24 11:10:00,10.07,94.5,0.084,362.9,55.23,27461.59696,21046.94692,9651.860744,12
2017-12-24 11:20:00,10.52,94.0,0.084,378.2,57.49,27437.26236,21304.69469,9709.483794,12
2017-12-24 11:30:00,10.84,92.7,0.084,394.4,58.38,27747.52852,21566.12458,9778.631453,12
2017-12-24 11:40:00,11.41,92.0,0.084,408.2,59.24,28118.63118,21845.96502,9974.54982,12
2017-12-24 11:50:00,11.97,90.0,0.086,419.3,60.19,28136.88213,21845.96502,10043.69748,12
2017-12-24 12:00:00,12.33,87.9,0.084,430.2,60.37,27923.95437,22111.07702,10216.56663,12
2017-12-24 12:10:00,12.73,85.0,0.083,441.1,59.86,28112.54753,22122.12335,10095.55822,12
2017-12-24 12:20:00,13.2,81.7,0.087,447.6,60.73,28891.25475,22390.91746,10228.09124,12
2017-12-24 12:30:00,13.7,79.2,0.087,452.9,61.7,29183.26996,22453.51335,10383.67347,12
2017-12-24 12:40:00,14.07,77.0,0.085,460.2,61.65,29207.60456,22431.42068,10366.38655,12
2017-12-24 12:50:00,14.67,75.2,0.085,463.1,62.58,29000.76046,22365.14268,10366.38655,12
2017-12-24 13:00:00,15.29,73.5,0.084,467.1,62.06,28970.34221,22357.77846,10400.96038,12
2017-12-24 13:10:00,15.76,69.29,0.085,467.6,62.92,29055.51331,22398.28168,10504.68187,12
2017-12-24 13:20:00,16.23,68.09,0.087,464.9,62.92,28751.3308,22589.75146,10424.0096,12
2017-12-24 13:30:00,16.54,64.82,0.085,464.7,62.38,28860.8365,22622.89046,10435.53421,12
2017-12-24 13:40:00,17.02,63.08,0.084,462.1,60.18,28714.8289,22552.93035,10372.14886,12
2017-12-24 13:50:00,17.38,59.58,0.084,457.4,59.41,28739.1635,22604.4799,10349.09964,12
2017-12-24 14:00:00,17.46,59.05,0.088,451.1,59.36,28757.41445,22475.60601,10418.2473,12
2017-12-24 14:10:00,17.61,58.98,0.083,443.5,60.54,28873.0038,22394.59957,10326.05042,12
2017-12-24 14:20:00,17.73,58.01,0.082,431.6,62.65,28988.59316,22166.30868,10343.33733,12
2017-12-24 14:30:00,17.8,57.61,0.086,421.8,67.13,29073.76426,22287.81835,10308.76351,12
2017-12-24 14:40:00,17.77,57.34,0.08,404.2,70.5,28921.673,22497.69868,10487.39496,12
2017-12-24 14:50:00,17.9,56.88,0.084,386.8,69.47,28477.56654,22494.01657,10372.14886,12
2017-12-24 15:00:00,17.96,56.01,0.086,374.1,67.1,28404.56274,22280.45413,10377.91116,12
2017-12-24 15:10:00,17.99,56.21,0.085,361.7,68.66,28489.73384,22295.18257,10141.65666,12
2017-12-24 15:20:00,18.11,56.68,0.086,346.0,67.05,28380.22814,22162.62657,10118.60744,12
2017-12-24 15:30:00,18.12,55.67,0.085,321.9,68.27,27826.61597,22155.26235,10055.22209,12
2017-12-24 15:40:00,18.13,55.67,0.083,297.8,70.3,27498.09886,22007.97791,9974.54982,12
2017-12-24 15:50:00,18.11,56.17,0.089,267.8,74.8,27449.42966,21890.15035,9916.926771,12
2017-12-24 16:00:00,18.01,56.04,0.087,216.4,83.3,27406.84411,21904.8788,9744.057623,12
2017-12-24 16:10:00,17.8,57.14,0.083,136.4,89.8,27169.58175,21764.95858,9939.97599,12
2017-12-24 16:20:00,17.71,56.71,0.081,162.7,122.2,27315.58935,21853.32924,9842.016807,12
2017-12-24 16:30:00,17.55,57.51,0.085,96.1,92.3,27412.92776,22140.53391,9945.738295,12
2017-12-24 16:40:00,17.41,57.48,0.083,142.6,155.6,27741.44487,22254.67935,10239.61585,12
2017-12-24 16:50:00,17.5,57.78,0.082,126.1,145.1,28069.96198,22737.0359,10994.47779,12
2017-12-24 17:00:00,17.35,58.31,0.083,102.5,120.6,28885.1711,23105.24701,12262.18487,12
2017-12-24 17:10:00,17.17,58.68,0.085,83.2,98.9,29846.38783,24806.38233,13944.77791,12
2017-12-24 17:20:00,16.95,59.81,0.084,65.31,78.6,32243.34601,26713.71586,14780.31212,12
2017-12-24 17:30:00,16.8,59.78,0.088,49.55,60.19,35406.84411,28853.0224,15103.0012,12
2017-12-24 17:40:00,16.5,60.38,0.086,25.47,28.04,36471.48289,29604.17306,15500.60024,12
2017-12-24 17:50:00,16.1,62.85,0.085,14.17,14.43,37025.09506,30182.2645,15673.46939,12
2017-12-24 18:00:00,15.93,64.52,0.088,8.76,8.94,37195.43726,30274.31728,15765.66627,12
2017-12-24 18:10:00,15.74,65.52,0.088,4.34,4.424,37450.95057,30355.32372,15771.42857,12
2017-12-24 18:20:00,15.66,66.39,0.088,1.559,1.635,37493.53612,30440.01227,15869.38776,12
2017-12-24 18:30:00,15.58,66.76,0.082,0.362,0.393,37396.19772,30594.66094,15869.38776,12
2017-12-24 18:40:00,15.37,68.09,0.086,0.066,0.078,37590.87452,30543.11138,15955.82233,12
2017-12-24 18:50:00,15.09,69.09,0.085,0.084,0.111,37663.87833,30609.38938,16140.21609,12
2017-12-24 19:00:00,14.84,70.3,0.087,0.037,0.119,38053.23194,30830.31605,16019.20768,12
2017-12-24 19:10:00,14.96,70.0,0.085,0.084,0.119,38016.73004,31117.52071,16209.36375,12
2017-12-24 19:20:00,14.88,71.0,0.082,0.037,0.137,38034.98099,31099.11016,16220.88836,12
2017-12-24 19:30:00,14.82,71.2,0.081,0.048,0.137,38357.41445,31257.44093,16209.36375,12
2017-12-24 19:40:00,14.52,72.4,0.084,0.059,0.141,38381.74905,31180.1166,16255.46218,12
2017-12-24 19:50:00,14.25,72.8,0.084,0.048,0.152,38083.65019,31154.34182,16226.65066,12
2017-12-24 20:00:00,13.98,74.0,0.085,0.051,0.13,38320.91255,31272.16938,16364.94598,12
2017-12-24 20:10:00,13.82,74.7,0.083,0.062,0.108,38734.60076,31290.57993,16290.03601,12
2017-12-24 20:20:00,13.61,76.2,0.085,0.073,0.137,38728.51711,31169.07027,16169.02761,12
2017-12-24 20:30:00,13.37,77.5,0.086,0.059,0.122,38728.51711,31128.56705,16076.83073,12
2017-12-24 20:40:00,13.08,78.1,0.084,0.044,0.219,38424.3346,31032.83216,16180.55222,12
2017-12-24 20:50:00,12.79,78.2,0.082,0.062,0.1,38053.23194,30999.69316,16019.20768,12
2017-12-24 21:00:00,12.34,79.3,0.088,0.055,0.085,37761.21673,30730.89905,15950.06002,12
2017-12-24 21:10:00,11.83,81.4,0.08,0.051,0.178,37311.02662,30646.21049,15742.61705,12
2017-12-24 21:20:00,11.68,82.5,0.083,0.077,0.145,37006.84411,30248.5425,15587.03481,12
2017-12-24 21:30:00,11.54,82.8,0.086,0.062,0.159,36538.40304,29990.79472,15437.21489,12
2017-12-24 21:40:00,11.54,82.3,0.081,0.037,0.115,35942.20532,29618.9015,15258.58343,12
2017-12-24 21:50:00,11.55,81.8,0.081,0.048,0.133,35510.26616,29394.29273,15103.0012,12
2017-12-24 22:00:00,11.45,82.7,0.085,0.055,0.145,35370.34221,28853.0224,14757.26291,12
2017-12-24 22:10:00,11.23,83.1,0.082,0.037,0.152,34926.23574,28297.02363,14555.58223,12
2017-12-24 22:20:00,11.08,83.3,0.084,0.059,0.137,34299.61977,27671.06474,14278.9916,12
2017-12-24 22:30:00,10.96,83.7,0.08,0.037,0.126,33709.5057,27660.01841,14094.59784,12
2017-12-24 22:40:00,11.02,83.6,0.085,0.051,0.137,32997.71863,26986.19208,13737.33493,12
2017-12-24 22:50:00,10.95,82.4,0.086,0.07,0.119,32340.68441,26518.56398,13529.89196,12
2017-12-24 23:00:00,10.73,83.2,0.085,0.055,0.163,31580.22814,25841.05554,13316.68667,12
2017-12-24 23:10:00,10.61,84.3,0.085,0.04,0.148,30801.52091,25218.77877,13040.09604,12
2017-12-24 23:20:00,10.58,84.2,0.082,0.059,0.108,30047.14829,24718.01166,12821.12845,12
2017-12-24 23:30:00,10.47,83.6,0.084,0.059,0.119,29323.19392,23911.62933,12452.34094,12
2017-12-24 23:40:00,10.21,84.2,0.082,0.062,0.108,28453.23194,23399.81589,12325.57023,12
2017-12-24 23:50:00,9.97,85.0,0.085,0.059,0.152,27917.87072,22703.8969,12089.31573,12
2017-12-25 00:00:00,9.82,85.5,0.079,0.044,0.163,27260.8365,22206.81191,11881.87275,12
2017-12-25 00:10:00,9.88,85.6,0.08,0.048,0.137,26585.55133,21683.95213,11541.89676,12
2017-12-25 00:20:00,10.07,85.5,0.081,0.048,0.13,26177.94677,21135.31758,11265.30612,12
2017-12-25 00:30:00,10.11,84.8,0.085,0.051,0.13,25466.1597,20619.82203,11127.0108,12
2017-12-25 00:40:00,9.75,85.1,0.083,0.055,0.119,25022.05323,19997.54526,10913.80552,12
2017-12-25 00:50:00,9.51,85.5,0.083,0.073,0.093,24584.03042,19655.10893,10763.98559,12
2017-12-25 01:00:00,9.26,86.4,0.085,0.051,0.174,24304.18251,19102.79227,10527.73109,12
2017-12-25 01:10:00,9.21,87.1,0.082,0.044,0.148,23878.327,18749.3096,10573.82953,12
2017-12-25 01:20:00,9.08,87.1,0.082,0.044,0.145,23397.71863,18509.97238,10395.19808,12
2017-12-25 01:30:00,8.81,87.3,0.082,0.051,0.178,23282.12928,18016.5695,10210.80432,12
2017-12-25 01:40:00,8.62,87.9,0.079,0.062,0.13,22752.85171,17821.41761,9997.59904,12
2017-12-25 01:50:00,8.6,88.2,0.082,0.055,0.122,22649.42966,17640.99417,9974.54982,12
2017-12-25 02:00:00,8.61,88.3,0.083,0.048,0.167,22339.1635,17302.23995,9778.631453,12
2017-12-25 02:10:00,8.49,88.2,0.082,0.062,0.134,22235.74144,17147.59129,9657.623049,12
2017-12-25 02:20:00,8.56,88.1,0.082,0.077,0.178,22107.98479,17055.53851,9490.516206,12
2017-12-25 02:30:00,8.42,87.7,0.081,0.059,0.152,21998.47909,16941.39307,9409.843938,12
2017-12-25 02:40:00,8.32,87.7,0.085,0.015,0.197,21949.80989,16864.06873,9513.565426,12
2017-12-25 02:50:00,8.2,87.9,0.082,0.066,0.152,21694.29658,16646.82418,9421.368547,12
2017-12-25 03:00:00,8.07,87.9,0.082,0.055,0.122,21791.63498,16724.14851,9369.507803,12
2017-12-25 03:10:00,7.99,88.3,0.082,0.029,0.174,21682.12928,16484.81129,9288.835534,12
2017-12-25 03:20:00,7.9,88.6,0.083,0.055,0.119,21487.45247,16665.23473,9334.933974,12
2017-12-25 03:30:00,7.8,88.8,0.085,0.055,0.174,21596.95817,16436.94385,9357.983193,12
2017-12-25 03:40:00,7.79,88.7,0.084,0.066,0.152,21493.53612,16352.25529,9271.548619,12
2017-12-25 03:50:00,7.74,88.7,0.083,0.059,0.152,21578.70722,16116.60018,9306.122449,12
2017-12-25 04:00:00,7.79,88.7,0.086,0.077,0.096,21505.70342,16197.60663,9300.360144,12
2017-12-25 04:10:00,7.5,88.9,0.083,0.04,0.134,21438.78327,16241.79196,9478.991597,12
2017-12-25 04:20:00,7.45,89.4,0.084,0.059,0.122,21317.11027,16109.23596,9369.507803,12
2017-12-25 04:30:00,7.41,89.9,0.082,0.055,0.148,21493.53612,16179.19607,9409.843938,12
2017-12-25 04:40:00,7.26,90.1,0.082,0.015,0.122,21463.11787,16293.34152,9311.884754,12
2017-12-25 04:50:00,7.3,90.2,0.083,0.044,0.148,21481.36882,16506.90396,9381.032413,12
2017-12-25 05:00:00,7.4,90.2,0.083,0.055,0.148,21828.13688,16661.55262,9461.704682,12
2017-12-25 05:10:00,7.23,89.8,0.082,0.048,0.134,21730.79848,16841.97607,9484.753902,12
2017-12-25 05:20:00,7.17,89.9,0.083,0.051,0.152,22004.56274,16808.83707,9438.655462,12
2017-12-25 05:30:00,7.27,90.0,0.081,0.033,0.193,22199.23954,17092.35962,9450.180072,12
2017-12-25 05:40:00,7.34,89.7,0.085,0.077,0.152,22284.41065,17346.42528,9628.811525,12
2017-12-25 05:50:00,7.14,89.5,0.082,0.073,0.111,23184.79087,18281.6815,9893.877551,12
2017-12-25 06:00:00,7.22,89.5,0.083,0.048,0.134,23428.13688,18719.85272,9801.680672,12
2017-12-25 06:10:00,7.3,89.1,0.087,0.051,0.159,23653.23194,18697.76005,9611.52461,12
2017-12-25 06:20:00,7.33,88.6,0.085,0.066,0.148,23841.8251,18664.62105,9461.704682,12
2017-12-25 06:30:00,7.31,87.9,0.085,0.059,0.159,24188.59316,19191.16293,9288.835534,12
2017-12-25 06:40:00,7.02,87.9,0.082,0.066,0.126,24249.42966,19294.26204,8983.433373,12
2017-12-25 06:50:00,6.835,87.8,0.08,0.055,0.126,23896.57795,19040.19638,8833.613445,12
2017-12-25 07:00:00,6.412,88.2,0.083,0.062,0.104,23312.54753,19397.36115,8401.440576,12
2017-12-25 07:10:00,6.451,88.3,0.086,0.062,0.167,23744.48669,19625.65204,8090.27611,12
2017-12-25 07:20:00,6.586,88.1,0.082,0.066,0.156,23744.48669,19051.24271,7393.037215,12
2017-12-25 07:30:00,6.518,87.9,0.081,0.07,0.119,23470.72243,18749.3096,7202.881152,12
2017-12-25 07:40:00,6.12,88.3,0.08,0.062,0.13,22971.86312,18594.66094,6995.438175,12
2017-12-25 07:50:00,5.744,89.1,0.083,0.062,0.163,23002.28137,18789.81283,7018.487395,12
2017-12-25 08:00:00,5.739,89.3,0.084,0.198,0.315,23598.47909,18973.91838,7179.831933,12
2017-12-25 08:10:00,5.849,89.5,0.086,1.043,1.02,24018.25095,19353.17582,7225.930372,12
2017-12-25 08:20:00,6.026,89.3,0.083,3.488,3.401,24529.27757,19714.02271,7289.315726,12
2017-12-25 08:30:00,5.915,88.7,0.083,7.78,7.42,25155.89354,20163.24026,7323.889556,12
2017-12-25 08:40:00,5.961,89.3,0.082,18.63,13.65,25752.09125,20424.67014,7548.619448,12
2017-12-25 08:50:00,6.145,88.8,0.085,45.98,20.97,25928.51711,20557.22614,7612.004802,12
2017-12-25 09:00:00,6.107,88.3,0.084,69.29,27.84,26634.22053,21208.9598,7842.496999,12
2017-12-25 09:10:00,5.695,89.0,0.083,93.4,32.3,27565.01901,21654.49524,7992.316927,12
2017-12-25 09:20:00,6.12,89.1,0.092,118.2,36.02,26208.36502,22019.02424,8113.32533,12
2017-12-25 09:30:00,6.37,87.9,0.087,142.7,40.7,26731.55894,22026.38846,8476.35054,12
2017-12-25 09:40:00,6.348,87.3,0.084,170.0,39.01,27595.43726,22512.42712,8528.211285,12
